Date_Time,Symbol,Price,Volume,Exchange Code,Sales Condition
2014-03-03 15:45:13,ITT,42.82,100,K,F
2014-03-03 15:45:13,ITT,42.82,100,T,F
2014-03-03 15:45:13,ITT,42.815,100,D,@
2014-03-03 15:45:13,ITT,42.8175,100,D,@
2014-03-03 15:45:13,ITT,42.82,100,Z,@
2014-03-03 15:45:13,ITT,42.82,100,K,F
2014-03-03 15:45:13,ITT,42.82,100,K,F
2014-03-03 15:45:13,ITT,42.82,100,K,F
2014-03-03 15:45:13,ITT,42.82,100,T,F
2014-03-03 15:45:13,ITT,42.82,100,Z,F
2014-03-03 15:45:13,ITT,42.82,100,Z,F
2014-03-03 15:45:14,ITT,42.82,100,T,@
2014-03-03 15:45:18,ITT,42.83,100,T,@
2014-03-03 15:45:18,ITT,42.82,100,Z,F
2014-03-03 15:45:18,ITT,42.82,100,Z,F
2014-03-03 15:45:18,ITT,42.82,100,T,F
2014-03-03 15:45:18,ITT,42.82,200,N,F
2014-03-03 15:45:18,ITT,42.82,100,Z,@
2014-03-03 15:45:22,ITT,42.81,100,T,F
2014-03-03 15:45:22,ITT,42.81,100,T,F
2014-03-03 15:45:22,ITT,42.81,52,P,F I
2014-03-03 15:45:22,ITT,42.81,100,T,F
2014-03-03 15:45:22,ITT,42.81,100,Z,F
2014-03-03 15:45:22,ITT,42.8,100,N,@
2014-03-03 15:45:22,ITT,42.8,96,Z,I
2014-03-03 15:45:37,ITT,42.8,1,N,F I
2014-03-03 15:45:40,ITT,42.8,100,T,F
2014-03-03 15:45:40,ITT,42.8,100,D,@
2014-03-03 15:45:40,ITT,42.7975,100,D,@
2014-03-03 15:45:40,ITT,42.795,100,D,@
2014-03-03 15:45:40,ITT,42.8,3,K,F I
2014-03-03 15:45:46,ITT,42.8,100,D,@
2014-03-03 15:45:46,ITT,42.8,100,D,@
2014-03-03 15:45:50,ITT,42.795,100,D,@
2014-03-03 15:45:54,ITT,42.8,4,J,I
2014-03-03 15:45:54,ITT,42.8,51,K,F I
2014-03-03 15:46:07,ITT,42.8,100,N,F
2014-03-03 15:46:07,ITT,42.79,11,T,F I
2014-03-03 15:46:10,ITT,42.8,100,K,@
2014-03-03 15:46:10,ITT,42.8,100,P,F
2014-03-03 15:46:10,ITT,42.8,100,K,F
2014-03-03 15:46:10,ITT,42.7975,100,D,@
2014-03-03 15:46:14,ITT,42.81,100,T,@
2014-03-03 15:46:14,ITT,42.81,100,T,F
2014-03-03 15:46:24,ITT,42.81,100,N,F
2014-03-03 15:46:31,ITT,42.81,49,N,F I
2014-03-03 15:46:33,ITT,42.81,100,N,F
2014-03-03 15:46:33,ITT,42.82,300,N,F
2014-03-03 15:46:33,ITT,42.81,4,P,F I
2014-03-03 15:46:33,ITT,42.81,100,T,F
2014-03-03 15:46:33,ITT,42.81,100,T,F
2014-03-03 15:46:33,ITT,42.82,100,T,F
2014-03-03 15:46:33,ITT,42.81,100,D,@
2014-03-03 15:46:33,ITT,42.8075,100,D,@
2014-03-03 15:46:33,ITT,42.818000000000005,1500,D,@
2014-03-03 15:46:33,ITT,42.81,300,N,@
2014-03-03 15:46:33,ITT,42.81,2,N,I
2014-03-03 15:46:33,ITT,42.81,2,T,I
2014-03-03 15:46:41,ITT,42.82,100,D,@
2014-03-03 15:46:43,ITT,42.81,100,J,@
2014-03-03 15:46:43,ITT,42.81,98,T,F I
2014-03-03 15:46:43,ITT,42.81,83,P,I
2014-03-03 15:46:43,ITT,42.81,100,T,F
2014-03-03 15:46:43,ITT,42.81,2,T,F I
2014-03-03 15:46:43,ITT,42.81,17,P,I
2014-03-03 15:46:43,ITT,42.81,93,T,F I
2014-03-03 15:46:43,ITT,42.81,7,T,F I
2014-03-03 15:46:43,ITT,42.81,193,T,@
2014-03-03 15:46:43,ITT,42.81,333,N,@
2014-03-03 15:46:43,ITT,42.81,67,N,I
2014-03-03 15:46:43,ITT,42.8,200,N,F
2014-03-03 15:46:43,ITT,42.8,300,N,@
2014-03-03 15:46:43,ITT,42.8,103,T,@
2014-03-03 15:46:43,ITT,42.8,97,T,I
2014-03-03 15:46:43,ITT,42.8,3,T,I
2014-03-03 15:46:43,ITT,42.8,97,T,I
2014-03-03 15:46:44,ITT,42.8,100,D,@
2014-03-03 15:46:46,ITT,42.8,99,Y,I
2014-03-03 15:46:46,ITT,42.8,1,Z,I
2014-03-03 15:46:46,ITT,42.8,100,N,@
2014-03-03 15:46:47,ITT,42.8,97,P,I
2014-03-03 15:46:50,ITT,42.8,199,Z,F
2014-03-03 15:46:50,ITT,42.8,1,K,F I
2014-03-03 15:46:50,ITT,42.8,100,K,F
2014-03-03 15:46:50,ITT,42.8,99,K,F I
2014-03-03 15:46:50,ITT,42.8,100,K,F
2014-03-03 15:46:50,ITT,42.795,100,D,@
2014-03-03 15:46:50,ITT,42.7975,100,D,@
2014-03-03 15:46:52,ITT,42.8,99,Y,F I
2014-03-03 15:46:52,ITT,42.8,101,Y,F
2014-03-03 15:46:52,ITT,42.8,1,N,I
2014-03-03 15:46:52,ITT,42.8,100,N,@
2014-03-03 15:46:52,ITT,42.8,100,Z,F
2014-03-03 15:46:56,ITT,42.8,100,D,@
2014-03-03 15:47:12,ITT,42.8,100,D,@
2014-03-03 15:47:13,ITT,42.82,100,Y,F
2014-03-03 15:47:13,ITT,42.8,100,K,@
2014-03-03 15:47:13,ITT,42.81,51,N,F I
2014-03-03 15:47:13,ITT,42.81,200,T,F
2014-03-03 15:47:13,ITT,42.81,49,K,F I
2014-03-03 15:47:13,ITT,42.81,51,K,I
2014-03-03 15:47:13,ITT,42.81,100,K,F
2014-03-03 15:47:13,ITT,42.81,200,K,F
2014-03-03 15:47:13,ITT,42.8,100,D,@
2014-03-03 15:47:13,ITT,42.8,100,D,@
2014-03-03 15:47:21,ITT,42.81,100,Z,F
2014-03-03 15:47:21,ITT,42.81,99,Y,F I
2014-03-03 15:47:21,ITT,42.81,1,Y,F I
2014-03-03 15:47:21,ITT,42.81,99,Y,F I
2014-03-03 15:47:21,ITT,42.81,1,Y,F I
2014-03-03 15:47:21,ITT,42.81,600,N,F
2014-03-03 15:47:21,ITT,42.81,69,K,I
2014-03-03 15:47:21,ITT,42.81,95,T,F I
2014-03-03 15:47:21,ITT,42.81,100,T,F
2014-03-03 15:47:21,ITT,42.81,100,T,@
2014-03-03 15:47:21,ITT,42.8,5,T,F I
2014-03-03 15:47:23,ITT,42.81,100,Z,F
2014-03-03 15:47:25,ITT,42.8,100,P,F
2014-03-03 15:47:25,ITT,42.8,100,Z,F
2014-03-03 15:47:25,ITT,42.8,195,T,F
2014-03-03 15:47:25,ITT,42.8,5,T,F I
2014-03-03 15:47:25,ITT,42.8,1,P,I
2014-03-03 15:47:25,ITT,42.8,90,P,I
2014-03-03 15:48:03,ITT,42.78,100,N,@
2014-03-03 15:48:14,ITT,42.79,55,Z,I
2014-03-03 15:48:18,ITT,42.78,200,N,F
2014-03-03 15:48:18,ITT,42.78,9,T,F I
2014-03-03 15:48:41,ITT,42.79,99,T,F I
2014-03-03 15:48:41,ITT,42.79,1,T,F I
2014-03-03 15:48:41,ITT,42.79,100,T,F
2014-03-03 15:48:41,ITT,42.79,7,J,F I
2014-03-03 15:48:41,ITT,42.79,99,T,F I
2014-03-03 15:48:41,ITT,42.79,90,J,F I
2014-03-03 15:48:41,ITT,42.79,4,J,F I
2014-03-03 15:48:41,ITT,42.79,1,T,F I
2014-03-03 15:48:41,ITT,42.79,100,T,F
2014-03-03 15:48:41,ITT,42.79,99,T,F I
2014-03-03 15:48:41,ITT,42.79,1,T,F I
2014-03-03 15:48:41,ITT,42.79,100,T,F
2014-03-03 15:48:41,ITT,42.79,100,T,F
2014-03-03 15:48:41,ITT,42.79,45,Z,F I
2014-03-03 15:48:41,ITT,42.79,200,Z,F
2014-03-03 15:48:41,ITT,42.79,100,Z,F
2014-03-03 15:48:41,ITT,42.785,100,D,@
2014-03-03 15:48:41,ITT,42.785,100,D,@
2014-03-03 15:48:41,ITT,42.79,34,Z,I
2014-03-03 15:48:41,ITT,42.79,66,Z,F I
2014-03-03 15:48:41,ITT,42.79,100,Z,F
2014-03-03 15:48:41,ITT,42.79,100,K,F
2014-03-03 15:48:46,ITT,42.795,100,D,@
2014-03-03 15:49:14,ITT,42.79,100,B,@
2014-03-03 15:49:14,ITT,42.79,95,T,F I
2014-03-03 15:49:14,ITT,42.79,100,Y,F
2014-03-03 15:49:14,ITT,42.79,34,T,F I
2014-03-03 15:49:14,ITT,42.79,100,T,F
2014-03-03 15:49:14,ITT,42.79,100,T,F
2014-03-03 15:49:14,ITT,42.79,100,T,F
2014-03-03 15:49:14,ITT,42.79,200,T,F
2014-03-03 15:49:14,ITT,42.79,100,K,F
2014-03-03 15:49:14,ITT,42.79,100,K,F
2014-03-03 15:49:14,ITT,42.79,116,N,@
2014-03-03 15:49:34,ITT,42.79,5,K,I
2014-03-03 15:49:41,ITT,42.79,100,T,@
2014-03-03 15:49:46,ITT,42.78,100,Z,F
2014-03-03 15:49:46,ITT,42.78,100,Y,F
2014-03-03 15:49:46,ITT,42.78,100,B,F
2014-03-03 15:49:46,ITT,42.78,100,J,F
2014-03-03 15:49:46,ITT,42.78,100,K,F
2014-03-03 15:49:46,ITT,42.78,9,J,F I
2014-03-03 15:49:46,ITT,42.78,91,J,F I
2014-03-03 15:49:46,ITT,42.78,35,K,F I
2014-03-03 15:49:46,ITT,42.78,100,K,F
2014-03-03 15:49:46,ITT,42.78,100,T,F
2014-03-03 15:49:46,ITT,42.78,9,T,F I
2014-03-03 15:49:46,ITT,42.78,100,N,F
2014-03-03 15:49:46,ITT,42.78,91,T,F I
2014-03-03 15:49:46,ITT,42.78,109,T,F
2014-03-03 15:49:46,ITT,42.78,191,T,@
2014-03-03 15:49:46,ITT,42.78,9,T,I
2014-03-03 15:49:46,ITT,42.78,100,P,F
2014-03-03 15:49:46,ITT,42.77,31,N,I
2014-03-03 15:49:46,ITT,42.76,100,Z,@
2014-03-03 15:49:46,ITT,42.76,100,J,@
2014-03-03 15:49:46,ITT,42.76,100,B,F
2014-03-03 15:49:46,ITT,42.76,100,N,@
2014-03-03 15:49:51,ITT,42.77,5,D,I
2014-03-03 15:49:58,ITT,42.76,100,J,F
2014-03-03 15:49:58,ITT,42.76,95,T,F I
2014-03-03 15:49:58,ITT,42.76,5,P,I
2014-03-03 15:49:58,ITT,42.76,205,T,F
2014-03-03 15:49:58,ITT,42.76,95,T,F I
2014-03-03 15:49:58,ITT,42.76,200,N,@
2014-03-03 15:49:58,ITT,42.76,300,N,F
2014-03-03 15:50:02,ITT,42.75,100,T,F
2014-03-03 15:50:08,ITT,42.75,74,N,F I
2014-03-03 15:50:08,ITT,42.75,187,T,@
2014-03-03 15:50:08,ITT,42.75,13,T,F I
2014-03-03 15:50:08,ITT,42.75,95,T,F I
2014-03-03 15:50:08,ITT,42.75,92,T,F I
2014-03-03 15:50:09,ITT,42.74,100,D,@
2014-03-03 15:50:10,ITT,42.76,100,J,F
2014-03-03 15:50:10,ITT,42.76,100,K,F
2014-03-03 15:50:10,ITT,42.76,100,T,F
2014-03-03 15:50:10,ITT,42.76,200,T,F
2014-03-03 15:50:10,ITT,42.76,200,T,F
2014-03-03 15:50:10,ITT,42.76,200,N,F
2014-03-03 15:50:10,ITT,42.76,126,T,F
2014-03-03 15:50:10,ITT,42.75,100,D,@
2014-03-03 15:50:10,ITT,42.76,100,K,F
2014-03-03 15:50:10,ITT,42.76,100,T,F
2014-03-03 15:50:10,ITT,42.76,200,C,F
2014-03-03 15:50:10,ITT,42.76,200,D,@
2014-03-03 15:50:10,ITT,42.76,100,K,@
2014-03-03 15:50:10,ITT,42.76,200,T,@
2014-03-03 15:50:15,ITT,42.75,18,D,I
2014-03-03 15:50:31,ITT,42.76,100,D,@
2014-03-03 15:50:43,ITT,42.755,100,D,@
2014-03-03 15:50:44,ITT,42.75,65,Y,F I
2014-03-03 15:50:44,ITT,42.75,100,P,F
2014-03-03 15:50:44,ITT,42.75,95,T,I
2014-03-03 15:50:44,ITT,42.75,99,T,I
2014-03-03 15:50:44,ITT,42.75,1,T,F I
2014-03-03 15:50:44,ITT,42.75,100,T,F
2014-03-03 15:50:44,ITT,42.75,24,T,F I
2014-03-03 15:50:44,ITT,42.75,100,T,F
2014-03-03 15:50:44,ITT,42.75,100,T,F
2014-03-03 15:50:44,ITT,42.74,10,T,F I
2014-03-03 15:50:44,ITT,42.75,100,C,F
2014-03-03 15:50:44,ITT,42.75,100,D,@
2014-03-03 15:50:44,ITT,42.75,100,D,@
2014-03-03 15:50:44,ITT,42.75,100,D,@
2014-03-03 15:50:44,ITT,42.75,100,D,@
2014-03-03 15:50:44,ITT,42.75,100,D,@
2014-03-03 15:50:44,ITT,42.75,100,D,@
2014-03-03 15:50:50,ITT,42.75,100,D,@
2014-03-03 15:50:50,ITT,42.75,300,N,@
2014-03-03 15:50:51,ITT,42.74,10,B,F I
2014-03-03 15:50:53,ITT,42.75,100,D,@
2014-03-03 15:50:54,ITT,42.74,100,D,@
2014-03-03 15:50:54,ITT,42.74,100,N,F
2014-03-03 15:50:54,ITT,42.74,90,B,F I
2014-03-03 15:50:58,ITT,42.75,47,K,F I
2014-03-03 15:51:01,ITT,42.74,100,B,@
2014-03-03 15:51:01,ITT,42.74,200,N,@
2014-03-03 15:51:01,ITT,42.74,100,J,@
2014-03-03 15:51:02,ITT,42.75,47,Y,F I
2014-03-03 15:51:04,ITT,42.75,100,K,@
2014-03-03 15:51:04,ITT,42.75,153,K,@
2014-03-03 15:51:04,ITT,42.75,47,K,I
2014-03-03 15:51:04,ITT,42.745,100,D,@
2014-03-03 15:51:06,ITT,42.74,100,B,@
2014-03-03 15:51:18,ITT,42.74100000000001,50,D,I
2014-03-03 15:51:18,ITT,42.74100000000001,100,D,@
2014-03-03 15:51:25,ITT,42.74,100,J,@
2014-03-03 15:51:25,ITT,42.74,100,B,F
2014-03-03 15:51:26,ITT,42.74,100,B,@
2014-03-03 15:51:26,ITT,42.75,100,P,@
2014-03-03 15:51:26,ITT,42.74,300,N,@
2014-03-03 15:51:28,ITT,42.74,90,T,F I
2014-03-03 15:51:28,ITT,42.74,100,T,F
2014-03-03 15:51:28,ITT,42.74,10,T,F I
2014-03-03 15:51:29,ITT,42.75,100,B,F
2014-03-03 15:51:29,ITT,42.75,50,T,F I
2014-03-03 15:51:29,ITT,42.75,11,J,F I
2014-03-03 15:51:29,ITT,42.75,39,T,F I
2014-03-03 15:51:29,ITT,42.75,100,J,F
2014-03-03 15:51:29,ITT,42.75,100,Y,F
2014-03-03 15:51:29,ITT,42.75,4,P,F I
2014-03-03 15:51:29,ITT,42.75,100,N,F
2014-03-03 15:51:29,ITT,42.75,61,T,I
2014-03-03 15:51:29,ITT,42.75,93,T,I
2014-03-03 15:51:29,ITT,42.75,100,K,F
2014-03-03 15:51:29,ITT,42.75,100,K,F
2014-03-03 15:51:29,ITT,42.75,43,K,I
2014-03-03 15:51:29,ITT,42.75,100,D,F
2014-03-03 15:51:29,ITT,42.75,100,D,F
2014-03-03 15:51:29,ITT,42.75,100,K,F
2014-03-03 15:51:29,ITT,42.75,7,T,F I
2014-03-03 15:51:29,ITT,42.75,100,T,F
2014-03-03 15:51:29,ITT,42.75,100,T,F
2014-03-03 15:51:29,ITT,42.75,100,T,F
2014-03-03 15:51:29,ITT,42.75,100,K,@
2014-03-03 15:51:29,ITT,42.75,157,K,F
2014-03-03 15:51:29,ITT,42.75,100,D,@
2014-03-03 15:51:29,ITT,42.745,100,D,@
2014-03-03 15:51:29,ITT,42.7475,100,D,@
2014-03-03 15:51:29,ITT,42.75,100,K,F
2014-03-03 15:51:29,ITT,42.75,57,K,F I
2014-03-03 15:51:29,ITT,42.7475,100,D,@
2014-03-03 15:51:33,ITT,42.75,70,D,I
2014-03-03 15:51:38,ITT,42.76,100,B,@
2014-03-03 15:51:38,ITT,42.76,47,D,I
2014-03-03 15:51:40,ITT,42.76,100,T,F
2014-03-03 15:51:40,ITT,42.76,100,T,@
2014-03-03 15:51:40,ITT,42.76,90,K,F I
2014-03-03 15:51:40,ITT,42.76,210,K,F
2014-03-03 15:51:40,ITT,42.76,100,D,@
2014-03-03 15:51:40,ITT,42.7575,100,D,@
2014-03-03 15:51:40,ITT,42.76,100,K,F
2014-03-03 15:51:58,ITT,42.76,100,Y,F
2014-03-03 15:52:01,ITT,42.76,90,B,F I
2014-03-03 15:52:01,ITT,42.76,100,B,F
2014-03-03 15:52:01,ITT,42.76,95,T,F I
2014-03-03 15:52:01,ITT,42.76,100,P,@
2014-03-03 15:52:01,ITT,42.76,100,T,F
2014-03-03 15:52:01,ITT,42.76,100,X,@
2014-03-03 15:52:01,ITT,42.76,10,Y,F I
2014-03-03 15:52:01,ITT,42.76,100,K,@
2014-03-03 15:52:01,ITT,42.76,37,Y,F I
2014-03-03 15:52:01,ITT,42.76,100,J,@
2014-03-03 15:52:01,ITT,42.76,100,N,@
2014-03-03 15:52:01,ITT,42.76,300,N,@
2014-03-03 15:52:01,ITT,42.75,100,T,F
2014-03-03 15:52:01,ITT,42.75,100,T,F
2014-03-03 15:52:01,ITT,42.75,100,K,@
2014-03-03 15:52:01,ITT,42.75,38,P,F I
2014-03-03 15:52:01,ITT,42.75,38,P,F I
2014-03-03 15:52:01,ITT,42.75,100,B,@
2014-03-03 15:52:07,ITT,42.74,100,Y,F
2014-03-03 15:52:07,ITT,42.74,100,D,F
2014-03-03 15:52:07,ITT,42.74,100,D,@
2014-03-03 15:52:19,ITT,42.74,100,N,F
2014-03-03 15:52:22,ITT,42.75,2,P,I
2014-03-03 15:52:22,ITT,42.75,2,P,I
2014-03-03 15:52:22,ITT,42.75,100,T,F
2014-03-03 15:52:22,ITT,42.75,200,T,F
2014-03-03 15:52:22,ITT,42.75,100,T,F
2014-03-03 15:52:22,ITT,42.75,76,B,F I
2014-03-03 15:52:22,ITT,42.75,24,B,F I
2014-03-03 15:52:22,ITT,42.75,189,N,@
2014-03-03 15:52:22,ITT,42.75,111,N,@
2014-03-03 15:52:22,ITT,42.745,100,D,@
2014-03-03 15:52:22,ITT,42.75,100,D,@
2014-03-03 15:52:22,ITT,42.75,100,D,@
2014-03-03 15:52:22,ITT,42.75,100,D,@
2014-03-03 15:52:22,ITT,42.745,100,D,@
2014-03-03 15:52:23,ITT,42.76,100,T,F
2014-03-03 15:52:23,ITT,42.76,76,T,F I
2014-03-03 15:52:23,ITT,42.76,24,T,F I
2014-03-03 15:52:23,ITT,42.76,100,N,F
2014-03-03 15:52:24,ITT,42.77,76,B,F I
2014-03-03 15:52:26,ITT,42.77,100,T,F
2014-03-03 15:52:26,ITT,42.77,100,T,F
2014-03-03 15:52:26,ITT,42.7675,100,D,@
2014-03-03 15:52:27,ITT,42.78,100,P,F
2014-03-03 15:52:27,ITT,42.78,100,N,F
2014-03-03 15:52:27,ITT,42.77,100,D,@
2014-03-03 15:52:32,ITT,42.78,100,D,@
2014-03-03 15:52:33,ITT,42.78,100,D,@
2014-03-03 15:52:39,ITT,42.78,100,B,@
2014-03-03 15:52:47,ITT,42.77,100,D,@
2014-03-03 15:52:47,ITT,42.77,100,D,@
2014-03-03 15:52:57,ITT,42.78,200,K,@
2014-03-03 15:52:57,ITT,42.78,100,T,@
2014-03-03 15:52:57,ITT,42.78,86,T,I
2014-03-03 15:52:57,ITT,42.78,200,K,@
2014-03-03 15:52:57,ITT,42.78,9,T,F I
2014-03-03 15:52:57,ITT,42.78,4,T,F I
2014-03-03 15:52:57,ITT,42.78,34,K,F I
2014-03-03 15:52:58,ITT,42.78,100,D,@
2014-03-03 15:53:03,ITT,42.79,100,B,@
2014-03-03 15:53:03,ITT,42.78,4,Z,F I
2014-03-03 15:53:03,ITT,42.79,100,P,@
2014-03-03 15:53:03,ITT,42.79,100,K,@
2014-03-03 15:53:03,ITT,42.79,1,P,I
2014-03-03 15:53:03,ITT,42.79,100,N,@
2014-03-03 15:53:03,ITT,42.79,100,K,F
2014-03-03 15:53:06,ITT,42.8,100,T,F
2014-03-03 15:53:06,ITT,42.8,89,N,F I
2014-03-03 15:53:06,ITT,42.7975,100,D,@
2014-03-03 15:53:09,ITT,42.8,100,N,F
2014-03-03 15:53:09,ITT,42.8,200,B,F
2014-03-03 15:53:16,ITT,42.8,95,T,F I
2014-03-03 15:53:16,ITT,42.8,5,T,F I
2014-03-03 15:53:16,ITT,42.8,1,T,I
2014-03-03 15:53:18,ITT,42.8,44,T,F I
2014-03-03 15:53:21,ITT,42.8,50,T,F I
2014-03-03 15:53:21,ITT,42.8,95,T,F I
2014-03-03 15:53:21,ITT,42.79,200,P,F
2014-03-03 15:53:21,ITT,42.79,100,T,F
2014-03-03 15:53:21,ITT,42.79,300,T,F
2014-03-03 15:53:21,ITT,42.79,200,T,F
2014-03-03 15:53:21,ITT,42.79,100,T,F
2014-03-03 15:53:21,ITT,42.79,100,T,F
2014-03-03 15:53:21,ITT,42.79,100,B,F
2014-03-03 15:53:21,ITT,42.78,91,T,F I
2014-03-03 15:53:21,ITT,42.78,9,T,F I
2014-03-03 15:53:21,ITT,42.78,191,T,F
2014-03-03 15:53:21,ITT,42.78,9,T,F I
2014-03-03 15:53:21,ITT,42.78,191,T,F
2014-03-03 15:53:21,ITT,42.78,9,T,F I
2014-03-03 15:53:21,ITT,42.79,100,B,F
2014-03-03 15:53:26,ITT,42.78,100,P,@
2014-03-03 15:53:26,ITT,42.78,100,N,@
2014-03-03 15:53:26,ITT,42.78,100,T,F
2014-03-03 15:53:26,ITT,42.78,75,P,I
2014-03-03 15:53:26,ITT,42.78,100,N,@
2014-03-03 15:53:28,ITT,42.78,25,P,F I
2014-03-03 15:53:28,ITT,42.77,75,N,F I
2014-03-03 15:53:31,ITT,42.78,336,N,F
2014-03-03 15:53:31,ITT,42.78,100,D,@
2014-03-03 15:53:33,ITT,42.79,92,P,F I
2014-03-03 15:53:33,ITT,42.79,8,P,F I
2014-03-03 15:53:39,ITT,42.81,100,T,@
2014-03-03 15:53:39,ITT,42.8,4,P,F I
2014-03-03 15:53:42,ITT,42.805,100,D,@
2014-03-03 15:53:59,ITT,42.81,100,B,@
2014-03-03 15:54:09,ITT,42.8,4,J,F I
2014-03-03 15:54:09,ITT,42.8,100,P,F
2014-03-03 15:54:09,ITT,42.8,96,J,F I
2014-03-03 15:54:09,ITT,42.8,100,J,F
2014-03-03 15:54:09,ITT,42.8,100,X,@
2014-03-03 15:54:09,ITT,42.8,100,K,F
2014-03-03 15:54:09,ITT,42.8,100,Y,F
2014-03-03 15:54:09,ITT,42.8,400,N,F
2014-03-03 15:54:09,ITT,42.8,200,T,F
2014-03-03 15:54:09,ITT,42.8,95,T,F I
2014-03-03 15:54:09,ITT,42.8,100,T,F
2014-03-03 15:54:09,ITT,42.8,6,Z,F I
2014-03-03 15:54:09,ITT,42.8,200,Z,F
2014-03-03 15:54:09,ITT,42.8,96,B,F I
2014-03-03 15:54:09,ITT,42.8,4,B,F I
2014-03-03 15:54:09,ITT,42.79,4,K,F I
2014-03-03 15:54:09,ITT,42.8,100,B,@
2014-03-03 15:54:09,ITT,42.79,48,D,I
2014-03-03 15:54:09,ITT,42.79,48,D,I
2014-03-03 15:54:10,ITT,42.79,100,P,@
2014-03-03 15:54:12,ITT,42.79,165,Y,F
2014-03-03 15:54:12,ITT,42.79,35,Y,F I
2014-03-03 15:54:12,ITT,42.79,65,Y,F I
2014-03-03 15:54:12,ITT,42.79,65,T,F I
2014-03-03 15:54:12,ITT,42.79,100,K,F
2014-03-03 15:54:12,ITT,42.79,100,T,F
2014-03-03 15:54:12,ITT,42.79,100,N,F
2014-03-03 15:54:12,ITT,42.79,100,D,@
2014-03-03 15:54:12,ITT,42.788999999999994,100,D,@
2014-03-03 15:54:12,ITT,42.79,100,D,@
2014-03-03 15:54:12,ITT,42.7875,100,D,@
2014-03-03 15:54:33,ITT,42.785,100,D,@
2014-03-03 15:54:44,ITT,42.785,100,D,@
2014-03-03 15:54:45,ITT,42.78,100,D,@
2014-03-03 15:54:45,ITT,42.79,100,P,@
2014-03-03 15:54:45,ITT,42.79,100,T,F
2014-03-03 15:54:45,ITT,42.79,100,T,F
2014-03-03 15:54:45,ITT,42.79,100,Z,@
2014-03-03 15:54:45,ITT,42.79,4,J,I
2014-03-03 15:54:45,ITT,42.79,100,Z,F
2014-03-03 15:54:45,ITT,42.79,100,Z,F
2014-03-03 15:54:45,ITT,42.79,100,Z,F
2014-03-03 15:54:45,ITT,42.79,100,Z,F
2014-03-03 15:54:45,ITT,42.79,100,Z,F
2014-03-03 15:54:45,ITT,42.79,100,Z,F
2014-03-03 15:54:45,ITT,42.79,100,D,@
2014-03-03 15:54:45,ITT,42.79,100,Z,@
2014-03-03 15:54:45,ITT,42.785,100,D,@
2014-03-03 15:54:56,ITT,42.8,100,T,@
2014-03-03 15:54:56,ITT,42.8,100,T,@
2014-03-03 15:54:56,ITT,42.79,9,T,F I
2014-03-03 15:54:56,ITT,42.795,100,D,@
2014-03-03 15:54:57,ITT,42.8,100,D,@
2014-03-03 15:55:00,ITT,42.8,100,Y,F
2014-03-03 15:55:00,ITT,42.8,100,T,F
2014-03-03 15:55:00,ITT,42.8,100,T,@
2014-03-03 15:55:00,ITT,42.8,100,Z,F
2014-03-03 15:55:00,ITT,42.8,100,K,@
2014-03-03 15:55:00,ITT,42.8,4,Z,F I
2014-03-03 15:55:00,ITT,42.81,100,Y,F
2014-03-03 15:55:00,ITT,42.8,100,D,@
2014-03-03 15:55:00,ITT,42.8,103,B,@
2014-03-03 15:55:00,ITT,42.8,97,B,I
2014-03-03 15:55:01,ITT,42.8,100,T,F
2014-03-03 15:55:01,ITT,42.8,3,B,F I
2014-03-03 15:55:01,ITT,42.795,100,D,@
2014-03-03 15:55:01,ITT,42.7975,100,D,@
2014-03-03 15:55:02,ITT,42.8,100,N,F
2014-03-03 15:55:04,ITT,42.8,100,T,@
2014-03-03 15:55:05,ITT,42.81,506,N,F
2014-03-03 15:55:05,ITT,42.81,100,T,F
2014-03-03 15:55:06,ITT,42.81,100,B,@
2014-03-03 15:55:07,ITT,42.805,100,D,@
2014-03-03 15:55:07,ITT,42.8,100,D,F
2014-03-03 15:55:08,ITT,42.81,100,D,@
2014-03-03 15:55:12,ITT,42.82,200,N,F
2014-03-03 15:55:12,ITT,42.82,100,T,F
2014-03-03 15:55:12,ITT,42.82,95,T,F I
2014-03-03 15:55:12,ITT,42.82,2,T,F I
2014-03-03 15:55:12,ITT,42.82,198,T,@
2014-03-03 15:55:15,ITT,42.8,100,P,F
2014-03-03 15:55:15,ITT,42.8,100,N,F
2014-03-03 15:55:21,ITT,42.8,100,N,@
2014-03-03 15:55:21,ITT,42.79,100,Y,F
2014-03-03 15:55:21,ITT,42.79,4,Y,F I
2014-03-03 15:55:21,ITT,42.79,96,Y,F I
2014-03-03 15:55:21,ITT,42.79,82,Y,F I
2014-03-03 15:55:21,ITT,42.79,95,P,F I
2014-03-03 15:55:21,ITT,42.79,5,P,F I
2014-03-03 15:55:21,ITT,42.79,100,T,F
2014-03-03 15:55:21,ITT,42.79,95,T,F I
2014-03-03 15:55:21,ITT,42.79,105,N,F
2014-03-03 15:55:21,ITT,42.79,195,N,F
2014-03-03 15:55:35,ITT,42.78,100,N,@
2014-03-03 15:55:41,ITT,42.78,24,D,I
2014-03-03 15:55:46,ITT,42.78,41,N,F I
2014-03-03 15:55:49,ITT,42.78,100,D,@
2014-03-03 15:55:53,ITT,42.79,100,B,F
2014-03-03 15:55:53,ITT,42.79,100,T,F
2014-03-03 15:55:53,ITT,42.79,100,T,F
2014-03-03 15:55:53,ITT,42.79,78,P,F I
2014-03-03 15:55:53,ITT,42.79,22,P,F I
